Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","132","Cabo Verde","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","356.58","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","15830.689","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","7834.347","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","7996.341","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","12327.338","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3678.035","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","24393.181","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","12157.838","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","12235.344","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","10637.19","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","13416.537","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","36554.348","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","18142.843","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","18411.504","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","6830.253","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","29793.946","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","18368.577","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","9114.379","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","9254.199","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2258.558","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","15796.168","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1442041.109","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","736919.223","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","705121.887","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","597816.52","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","843314.783","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","7461.519","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","3448.197","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","4013.322","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","7364.883","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","638.609","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","301.788","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","336.822","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","622.567","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1410275.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","721400.823","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","688875.134","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","592559.784","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","816957.613","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","23665.024","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","11768.415","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","11896.609","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","5256.736","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","18369.72","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1208.523","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","605.429","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","603.093","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","391.192","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","788.359","X","Ciffre de sources internationales",""
